시점,지역별,저출산율,고용률,학생수,사설학원수,사교육참여율,수술인원,인터넷이용률,근로시간,어린이집,이동인구수,인구밀집도,주택유형별,주택규모별,ratio
2023.02,광역시,,,,,,,,,,,,아파트,규모1,96.522
2023.02,광역시,,,,,,,,,,,,아파트,규모2,94.279
2023.02,광역시,,,,,,,,,,,,아파트,규모3,90.619
2023.02,광역시,,,,,,,,,,,,아파트,규모4,91.735
2023.02,광역시,,,,,,,,,,,,아파트,규모5,94.998
2023.02,광역시,,,,,,,,,,,,아파트,규모6,97.318
2023.02,광역시,,,,,,,,,,,,연립다세대,규모1,100.484
2023.02,광역시,,,,,,,,,,,,연립다세대,규모2,100.582
2023.02,광역시,,,,,,,,,,,,연립다세대,규모3,99.123
2023.02,광역시,,,,,,,,,,,,연립다세대,규모4,100.122
2023.02,광주,,59.3,85.437,,,,,,,-786.0,,,,
2023.02,대구,,58.9,87.154,,,,,,,-1701.0,,,,
2023.02,대도시외,,,,,,,,,,,,아파트,규모1,101.641
2023.02,대도시외,,,,,,,,,,,,아파트,규모2,99.426
2023.02,대도시외,,,,,,,,,,,,아파트,규모3,96.058
2023.02,대도시외,,,,,,,,,,,,아파트,규모4,97.102
2023.02,대도시외,,,,,,,,,,,,아파트,규모5,100.035
2023.02,대도시외,,,,,,,,,,,,아파트,규모6,102.177
2023.02,대도시외,,,,,,,,,,,,연립다세대,규모1,99.708
2023.02,대도시외,,,,,,,,,,,,연립다세대,규모2,99.690
2023.02,대도시외,,,,,,,,,,,,연립다세대,규모3,99.694
2023.02,대도시외,,,,,,,,,,,,연립다세대,규모4,99.703
2023.02,대전,,61.9,81.200,,,,,,,122.0,,,,
2023.02,부산,,56.7,84.608,,,,,,,336.0,,,,
2023.02,서울,,60.2,85.377,,,,,,,3467.0,,아파트,규모1,93.598
2023.02,서울,,60.2,85.377,,,,,,,3467.0,,아파트,규모2,91.355
2023.02,서울,,60.2,85.377,,,,,,,3467.0,,아파트,규모3,93.320
2023.02,서울,,60.2,85.377,,,,,,,3467.0,,아파트,규모4,96.343
2023.02,서울,,60.2,85.377,,,,,,,3467.0,,아파트,규모5,95.953
2023.02,서울,,60.2,85.377,,,,,,,3467.0,,아파트,규모6,99.306
2023.02,서울,,60.2,85.377,,,,,,,3467.0,,연립다세대,규모1,98.952
2023.02,서울,,60.2,85.377,,,,,,,3467.0,,연립다세대,규모2,99.577
2023.02,서울,,60.2,85.377,,,,,,,3467.0,,연립다세대,규모3,99.585
2023.02,서울,,60.2,85.377,,,,,,,3467.0,,연립다세대,규모4,100.125
2023.02,세종,,63.0,80.538,,,,,,,629.0,,,,
2023.02,울산,,58.8,86.743,,,,,,,-1372.0,,,,
2023.02,인천,,62.1,87.856,,,,,,,2569.0,,,,
2023.02,전남,,65.8,69.998,,,,,,,,,,,
2023.02,전북,,61.9,73.580,,,,,,,-805.0,,,,
2023.02,제주,,67.6,90.927,,,,,,,-325.0,,,,
2023.02,충남,,60.6,80.837,,,,,,,,,,,
2023.02,충북,,63.2,79.126,,,,,,,,,,,
2023.02,충청,,,,,,,,,,-548.0,,,,
2023.02,충청,,,,,,,,,,1462.0,,,,
2023.03,강원,,62.8,74.472,,,,,,,226.0,,,,
2023.03,경기,,63.4,90.457,,,,,,,2315.0,,,,
2023.03,경남,,61.8,83.627,,,,,,,,,,,
2023.03,경북,,63.1,76.193,,,,,,,,,,,
2023.03,경상,,,,,,,,,,-2116.0,,,,
2023.03,경상,,,,,,,,,,-2116.0,,,,
2023.03,광역시,,,,,,,,,,,,아파트,규모1,95.613
2023.03,광역시,,,,,,,,,,,,아파트,규모2,92.847
2023.03,광역시,,,,,,,,,,,,아파트,규모3,89.317
2023.03,광역시,,,,,,,,,,,,아파트,규모4,90.412
2023.03,광역시,,,,,,,,,,,,아파트,규모5,93.737
2023.03,광역시,,,,,,,,,,,,아파트,규모6,96.062
2023.03,광역시,,,,,,,,,,,,연립다세대,규모1,100.234
2023.03,광역시,,,,,,,,,,,,연립다세대,규모2,100.175
2023.03,광역시,,,,,,,,,,,,연립다세대,규모3,98.682
2023.03,광역시,,,,,,,,,,,,연립다세대,규모4,99.864
2023.03,광주,,59.8,85.313,,,,,,,-1272.0,,,,
2023.03,대구,,59.8,87.238,,,,,,,-1247.0,,,,
2023.03,대도시외,,,,,,,,,,,,아파트,규모1,101.039
2023.03,대도시외,,,,,,,,,,,,아파트,규모2,98.878
2023.03,대도시외,,,,,,,,,,,,아파트,규모3,95.387
2023.03,대도시외,,,,,,,,,,,,아파트,규모4,96.512
2023.03,대도시외,,,,,,,,,,,,아파트,규모5,99.334
2023.03,대도시외,,,,,,,,,,,,아파트,규모6,101.799
2023.03,대도시외,,,,,,,,,,,,연립다세대,규모1,99.535
2023.03,대도시외,,,,,,,,,,,,연립다세대,규모2,99.548
2023.03,대도시외,,,,,,,,,,,,연립다세대,규모3,99.519
2023.03,대도시외,,,,,,,,,,,,연립다세대,규모4,99.603
2023.03,대전,,61.6,81.130,,,,,,,-324.0,,,,
2023.03,부산,,57.9,84.595,,,,,,,-1100.0,,,,
2023.03,서울,,60.8,85.373,,,,,,,-878.0,,아파트,규모1,93.007
2023.03,서울,,60.8,85.373,,,,,,,-878.0,,아파트,규모2,90.563
2023.03,서울,,60.8,85.373,,,,,,,-878.0,,아파트,규모3,92.634
2023.03,서울,,60.8,85.373,,,,,,,-878.0,,아파트,규모4,95.969
2023.03,서울,,60.8,85.373,,,,,,,-878.0,,아파트,규모5,95.332
2023.03,서울,,60.8,85.373,,,,,,,-878.0,,아파트,규모6,99.022
2023.03,서울,,60.8,85.373,,,,,,,-878.0,,연립다세대,규모1,98.620
2023.03,서울,,60.8,85.373,,,,,,,-878.0,,연립다세대,규모2,99.239
2023.03,서울,,60.8,85.373,,,,,,,-878.0,,연립다세대,규모3,99.137
2023.03,서울,,60.8,85.373,,,,,,,-878.0,,연립다세대,규모4,99.907
2023.03,세종,,64.7,80.577,,,,,,,178.0,,,,
2023.03,울산,,59.6,86.727,,,,,,,-906.0,,,,
2023.03,인천,,62.2,87.892,,,,,,,2839.0,,,,
2023.03,전남,,67.4,69.927,,,,,,,,,,,
2023.03,전북,,62.3,73.470,,,,,,,-469.0,,,,
2023.03,제주,,68.0,90.825,,,,,,,-2.0,,,,
2023.03,충남,,63.7,80.765,,,,,,,,,,,
2023.03,충북,,66.0,79.042,,,,,,,,,,,
2023.03,충청,,,,,,,,,,1096.0,,,,
2023.03,충청,,,,,,,,,,1644.0,,,,
2023.04,강원,,64.9,74.412,,,,,,,100.0,,,,
2023.04,경기,,63.7,90.340,,,,,,,3960.0,,,,
2023.04,경남,,62.7,83.520,,,,,,,,,,,
2023.04,경북,,64.4,76.130,,,,,,,,,,,
2023.04,경상,,,,,,,,,,-996.0,,,,
2023.04,경상,,,,,,,,,,-996.0,,,,
2023.04,광역시,,,,,,,,,,,,아파트,규모1,95.030
2023.04,광역시,,,,,,,,,,,,아파트,규모2,92.023
2023.04,광역시,,,,,,,,,,,,아파트,규모3,88.653
2023.04,광역시,,,,,,,,,,,,아파트,규모4,89.733
2023.04,광역시,,,,,,,,,,,,아파트,규모5,92.944
2023.04,광역시,,,,,,,,,,,,아파트,규모6,95.283
2023.04,광역시,,,,,,,,,,,,연립다세대,규모1,99.970
2023.04,광역시,,,,,,,,,,,,연립다세대,규모2,99.892
2023.04,광역시,,,,,,,,,,,,연립다세대,규모3,98.329
2023.04,광역시,,,,,,,,,,,,연립다세대,규모4,99.696
2023.04,광주,,60.2,85.190,,,,,,,-758.0,,,,
2023.04,대구,,59.6,87.322,,,,,,,-703.0,,,,
2023.04,대도시외,,,,,,,,,,,,아파트,규모1,100.746
2023.04,대도시외,,,,,,,,,,,,아파트,규모2,98.533
2023.04,대도시외,,,,,,,,,,,,아파트,규모3,94.972
2023.04,대도시외,,,,,,,,,,,,아파트,규모4,96.100
2023.04,대도시외,,,,,,,,,,,,아파트,규모5,98.944
2023.04,대도시외,,,,,,,,,,,,아파트,규모6,101.440
2023.04,대도시외,,,,,,,,,,,,연립다세대,규모1,99.504
2023.04,대도시외,,,,,,,,,,,,연립다세대,규모2,99.417
2023.04,대도시외,,,,,,,,,,,,연립다세대,규모3,99.315
2023.04,대도시외,,,,,,,,,,,,연립다세대,규모4,99.435
2023.04,대전,,61.5,81.060,,,,,,,-274.0,,,,
2023.04,부산,,57.8,84.583,,,,,,,-1392.0,,,,
2023.04,서울,,60.8,85.370,,,,,,,-3365.0,,아파트,규모1,92.662
2023.04,서울,,60.8,85.370,,,,,,,-3365.0,,아파트,규모2,90.231
2023.04,서울,,60.8,85.370,,,,,,,-3365.0,,아파트,규모3,92.203
2023.04,서울,,60.8,85.370,,,,,,,-3365.0,,아파트,규모4,95.797
2023.04,서울,,60.8,85.370,,,,,,,-3365.0,,아파트,규모5,95.027
2023.04,서울,,60.8,85.370,,,,,,,-3365.0,,아파트,규모6,98.859
2023.04,서울,,60.8,85.370,,,,,,,-3365.0,,연립다세대,규모1,98.291
2023.04,서울,,60.8,85.370,,,,,,,-3365.0,,연립다세대,규모2,98.941
2023.04,서울,,60.8,85.370,,,,,,,-3365.0,,연립다세대,규모3,98.807
2023.04,서울,,60.8,85.370,,,,,,,-3365.0,,연립다세대,규모4,99.695
2023.04,세종,,65.3,80.615,,,,,,,114.0,,,,
2023.04,울산,,59.7,86.710,,,,,,,-591.0,,,,
2023.04,인천,,63.0,87.927,,,,,,,2038.0,,,,
2023.04,전남,,67.9,69.855,,,,,,,,,,,
2023.04,전북,,63.1,73.360,,,,,,,-329.0,,,,
2023.04,제주,,68.7,90.722,,,,,,,182.0,,,,
2023.04,충남,,65.3,80.692,,,,,,,,,,,
2023.04,충북,,66.2,78.957,,,,,,,,,,,
2023.04,충청,,,,,,,,,,323.0,,,,
2023.04,충청,,,,,,,,,,1277.0,,,,
2023.05,강원,,66.2,74.353,,,,,,,275.0,,,,
2023.05,경기,,64.9,90.223,,,,,,,4427.0,,,,
2023.05,경남,,63.2,83.413,,,,,,,,,,,
2023.05,경북,,65.0,76.067,,,,,,,,,,,
2023.05,경상,,,,,,,,,,-1399.0,,,,
2023.05,경상,,,,,,,,,,-1399.0,,,,
2023.05,광역시,,,,,,,,,,,,아파트,규모1,94.948
2023.05,광역시,,,,,,,,,,,,아파트,규모2,91.638
2023.05,광역시,,,,,,,,,,,,아파트,규모3,88.465
2023.05,광역시,,,,,,,,,,,,아파트,규모4,89.644
2023.05,광역시,,,,,,,,,,,,아파트,규모5,92.610
2023.05,광역시,,,,,,,,,,,,아파트,규모6,94.879
2023.05,광역시,,,,,,,,,,,,연립다세대,규모1,99.566
2023.05,광역시,,,,,,,,,,,,연립다세대,규모2,99.369
2023.05,광역시,,,,,,,,,,,,연립다세대,규모3,97.827
2023.05,광역시,,,,,,,,,,,,연립다세대,규모4,99.090
2023.05,광주,,59.9,85.067,,,,,,,-705.0,,,,
2023.05,대구,,61.9,87.407,,,,,,,-371.0,,,,
2023.05,대도시외,,,,,,,,,,,,아파트,규모1,100.555
2023.05,대도시외,,,,,,,,,,,,아파트,규모2,98.377
2023.05,대도시외,,,,,,,,,,,,아파트,규모3,94.774
2023.05,대도시외,,,,,,,,,,,,아파트,규모4,95.860
2023.05,대도시외,,,,,,,,,,,,아파트,규모5,98.669
2023.05,대도시외,,,,,,,,,,,,아파트,규모6,101.225
2023.05,대도시외,,,,,,,,,,,,연립다세대,규모1,99.397
2023.05,대도시외,,,,,,,,,,,,연립다세대,규모2,99.218
2023.05,대도시외,,,,,,,,,,,,연립다세대,규모3,99.208
2023.05,대도시외,,,,,,,,,,,,연립다세대,규모4,99.362
2023.05,대전,,62.0,80.990,,,,,,,63.0,,,,
2023.05,부산,,58.0,84.570,,,,,,,-1195.0,,,,
2023.05,서울,,61.6,85.367,,,,,,,-3353.0,,아파트,규모1,92.598
2023.05,서울,,61.6,85.367,,,,,,,-3353.0,,아파트,규모2,90.179
2023.05,서울,,61.6,85.367,,,,,,,-3353.0,,아파트,규모3,92.257
2023.05,서울,,61.6,85.367,,,,,,,-3353.0,,아파트,규모4,95.719
2023.05,서울,,61.6,85.367,,,,,,,-3353.0,,아파트,규모5,95.060
2023.05,서울,,61.6,85.367,,,,,,,-3353.0,,아파트,규모6,98.980
2023.05,서울,,61.6,85.367,,,,,,,-3353.0,,연립다세대,규모1,97.950
2023.05,서울,,61.6,85.367,,,,,,,-3353.0,,연립다세대,규모2,98.599
2023.05,서울,,61.6,85.367,,,,,,,-3353.0,,연립다세대,규모3,98.507
2023.05,서울,,61.6,85.367,,,,,,,-3353.0,,연립다세대,규모4,99.378
2023.05,세종,,65.8,80.653,,,,,,,113.0,,,,
2023.05,울산,,60.1,86.693,,,,,,,-670.0,,,,
2023.05,인천,,63.8,87.963,,,,,,,1991.0,,,,
2023.05,전남,,68.7,69.783,,,,,,,,,,,
2023.05,전북,,64.2,73.250,,,,,,,-325.0,,,,
2023.05,제주,,69.4,90.620,,,,,,,6.0,,,,
2023.05,충남,,66.6,80.620,,,,,,,,,,,
2023.05,충북,,66.6,78.873,,,,,,,,,,,
2023.05,충청,,,,,,,,,,279.0,,,,
2023.05,충청,,,,,,,,,,1154.0,,,,
2023.06,강원,,65.9,74.294,,,,,,,92.0,,,,
2023.06,경기,,64.7,90.107,,,,,,,6244.0,,,,
2023.06,경남,,63.5,83.307,,,,,,,,,,,
2023.06,경북,,64.6,76.003,,,,,,,,,,,
2023.06,경상,,,,,,,,,,-836.0,,,,
2023.06,경상,,,,,,,,,,-836.0,,,,
2023.06,광역시,,,,,,,,,,,,아파트,규모1,94.758
2023.06,광역시,,,,,,,,,,,,아파트,규모2,91.483
2023.06,광역시,,,,,,,,,,,,아파트,규모3,88.511
2023.06,광역시,,,,,,,,,,,,아파트,규모4,89.757
2023.06,광역시,,,,,,,,,,,,아파트,규모5,92.386
2023.06,광역시,,,,,,,,,,,,아파트,규모6,94.754
2023.06,광역시,,,,,,,,,,,,연립다세대,규모1,99.337
2023.06,광역시,,,,,,,,,,,,연립다세대,규모2,99.244
2023.06,광역시,,,,,,,,,,,,연립다세대,규모3,97.678
2023.06,광역시,,,,,,,,,,,,연립다세대,규모4,98.713
2023.06,광주,,60.5,84.943,,,,,,,-775.0,,,,
2023.06,대구,,61.5,87.491,,,,,,,-175.0,,,,
2023.06,대도시외,,,,,,,,,,,,아파트,규모1,100.390
2023.06,대도시외,,,,,,,,,,,,아파트,규모2,98.306
2023.06,대도시외,,,,,,,,,,,,아파트,규모3,94.708
2023.06,대도시외,,,,,,,,,,,,아파트,규모4,95.759
2023.06,대도시외,,,,,,,,,,,,아파트,규모5,98.535
2023.06,대도시외,,,,,,,,,,,,아파트,규모6,101.056
2023.06,대도시외,,,,,,,,,,,,연립다세대,규모1,99.354
2023.06,대도시외,,,,,,,,,,,,연립다세대,규모2,99.101
2023.06,대도시외,,,,,,,,,,,,연립다세대,규모3,99.127
2023.06,대도시외,,,,,,,,,,,,연립다세대,규모4,99.288
2023.06,대전,,62.2,80.920,,,,,,,-98.0,,,,
2023.06,부산,,57.8,84.558,,,,,,,-1255.0,,,,
2023.06,서울,,61.6,85.363,,,,,,,-4233.0,,아파트,규모1,92.517
2023.06,서울,,61.6,85.363,,,,,,,-4233.0,,아파트,규모2,90.229
2023.06,서울,,61.6,85.363,,,,,,,-4233.0,,아파트,규모3,92.511
2023.06,서울,,61.6,85.363,,,,,,,-4233.0,,아파트,규모4,95.974
2023.06,서울,,61.6,85.363,,,,,,,-4233.0,,아파트,규모5,95.101
2023.06,서울,,61.6,85.363,,,,,,,-4233.0,,아파트,규모6,99.276
2023.06,서울,,61.6,85.363,,,,,,,-4233.0,,연립다세대,규모1,97.890
2023.06,서울,,61.6,85.363,,,,,,,-4233.0,,연립다세대,규모2,98.454
2023.06,서울,,61.6,85.363,,,,,,,-4233.0,,연립다세대,규모3,98.309
2023.06,서울,,61.6,85.363,,,,,,,-4233.0,,연립다세대,규모4,99.289
2023.06,세종,,66.0,80.692,,,,,,,-41.0,,,,
2023.06,울산,,60.4,86.677,,,,,,,-371.0,,,,
2023.06,인천,,63.8,87.999,,,,,,,882.0,,,,
2023.06,전남,,68.3,69.712,,,,,,,,,,,
2023.06,전북,,63.9,73.140,,,,,,,-227.0,,,,
2023.06,제주,,69.5,90.517,,,,,,,-87.0,,,,
2023.06,충남,,67.5,80.547,,,,,,,,,,,
2023.06,충북,,66.5,78.789,,,,,,,,,,,
2023.06,충청,,,,,,,,,,392.0,,,,
2023.06,충청,,,,,,,,,,1233.0,,,,
2023.07,강원,,65.3,74.235,,,,,,,-94.0,,,,
2023.07,경기,,64.7,89.990,,,,,,,3499.0,,,,
2023.07,경남,,62.7,83.200,,,,,,,,,,,
2023.07,경북,,64.0,75.940,,,,,,,,,,,
2023.07,경상,,,,,,,,,,-1105.0,,,,
2023.07,경상,,,,,,,,,,-1105.0,,,,
2023.07,광역시,,,,,,,,,,,,아파트,규모1,94.564
2023.07,광역시,,,,,,,,,,,,아파트,규모2,91.444
2023.07,광역시,,,,,,,,,,,,아파트,규모3,88.671
2023.07,광역시,,,,,,,,,,,,아파트,규모4,90.126
2023.07,광역시,,,,,,,,,,,,아파트,규모5,92.329
2023.07,광역시,,,,,,,,,,,,아파트,규모6,94.733
2023.07,광역시,,,,,,,,,,,,연립다세대,규모1,99.202
2023.07,광역시,,,,,,,,,,,,연립다세대,규모2,99.080
2023.07,광역시,,,,,,,,,,,,연립다세대,규모3,97.519
2023.07,광역시,,,,,,,,,,,,연립다세대,규모4,98.691
2023.07,광주,,60.5,84.820,,,,,,,-361.0,,,,
2023.07,대구,,61.0,87.575,,,,,,,-221.0,,,,
2023.07,대도시외,,,,,,,,,,,,아파트,규모1,100.427
2023.07,대도시외,,,,,,,,,,,,아파트,규모2,98.240
2023.07,대도시외,,,,,,,,,,,,아파트,규모3,94.707
2023.07,대도시외,,,,,,,,,,,,아파트,규모4,95.762
2023.07,대도시외,,,,,,,,,,,,아파트,규모5,98.476
2023.07,대도시외,,,,,,,,,,,,아파트,규모6,101.106
2023.07,대도시외,,,,,,,,,,,,연립다세대,규모1,99.320
2023.07,대도시외,,,,,,,,,,,,연립다세대,규모2,99.042
2023.07,대도시외,,,,,,,,,,,,연립다세대,규모3,99.113
2023.07,대도시외,,,,,,,,,,,,연립다세대,규모4,99.140
2023.07,대전,,60.9,80.850,,,,,,,-234.0,,,,
2023.07,부산,,58.2,84.545,,,,,,,-1068.0,,,,
2023.07,서울,,61.1,85.360,,,,,,,-2692.0,,아파트,규모1,92.558
2023.07,서울,,61.1,85.360,,,,,,,-2692.0,,아파트,규모2,90.453
2023.07,서울,,61.1,85.360,,,,,,,-2692.0,,아파트,규모3,92.807
2023.07,서울,,61.1,85.360,,,,,,,-2692.0,,아파트,규모4,96.296
2023.07,서울,,61.1,85.360,,,,,,,-2692.0,,아파트,규모5,95.295
2023.07,서울,,61.1,85.360,,,,,,,-2692.0,,아파트,규모6,99.578
2023.07,서울,,61.1,85.360,,,,,,,-2692.0,,연립다세대,규모1,97.853
2023.07,서울,,61.1,85.360,,,,,,,-2692.0,,연립다세대,규모2,98.420
2023.07,서울,,61.1,85.360,,,,,,,-2692.0,,연립다세대,규모3,98.234
2023.07,서울,,61.1,85.360,,,,,,,-2692.0,,연립다세대,규모4,99.167
2023.07,세종,,65.2,80.730,,,,,,,-45.0,,,,
2023.07,울산,,60.1,86.660,,,,,,,-598.0,,,,
2023.07,인천,,64.0,88.035,,,,,,,2906.0,,,,
2023.07,전남,,67.6,69.640,,,,,,,,,,,
2023.07,전북,,64.4,73.030,,,,,,,-209.0,,,,
2023.07,제주,,69.5,90.415,,,,,,,25.0,,,,
2023.07,충남,,66.2,80.475,,,,,,,,,,,
2023.07,충북,,66.1,78.705,,,,,,,,,,,
2023.07,충청,,,,,,,,,,623.0,,,,
2023.07,충청,,,,,,,,,,823.0,,,,
2023.08,강원,,65.6,74.176,,,,,,,1.0,,,,
2023.08,경기,,64.6,89.873,,,,,,,2090.0,,,,
2023.08,경남,,62.2,83.093,,,,,,,,,,,
2023.08,경북,,63.6,75.877,,,,,,,,,,,
2023.08,경상,,,,,,,,,,-1874.0,,,,
2023.08,경상,,,,,,,,,,-1874.0,,,,
2023.08,광역시,,,,,,,,,,,,아파트,규모1,94.665
2023.08,광역시,,,,,,,,,,,,아파트,규모2,91.611
2023.08,광역시,,,,,,,,,,,,아파트,규모3,88.979
2023.08,광역시,,,,,,,,,,,,아파트,규모4,90.535
2023.08,광역시,,,,,,,,,,,,아파트,규모5,92.469
2023.08,광역시,,,,,,,,,,,,아파트,규모6,94.815
2023.08,광역시,,,,,,,,,,,,연립다세대,규모1,99.244
2023.08,광역시,,,,,,,,,,,,연립다세대,규모2,99.062
2023.08,광역시,,,,,,,,,,,,연립다세대,규모3,97.435
2023.08,광역시,,,,,,,,,,,,연립다세대,규모4,98.794
2023.08,광주,,60.2,84.697,,,,,,,-270.0,,,,
2023.08,대구,,60.0,87.659,,,,,,,55.0,,,,
2023.08,대도시외,,,,,,,,,,,,아파트,규모1,100.436
2023.08,대도시외,,,,,,,,,,,,아파트,규모2,98.202
2023.08,대도시외,,,,,,,,,,,,아파트,규모3,94.801
2023.08,대도시외,,,,,,,,,,,,아파트,규모4,95.799
2023.08,대도시외,,,,,,,,,,,,아파트,규모5,98.438
2023.08,대도시외,,,,,,,,,,,,아파트,규모6,101.298
2023.08,대도시외,,,,,,,,,,,,연립다세대,규모1,99.270
2023.08,대도시외,,,,,,,,,,,,연립다세대,규모2,99.016
2023.08,대도시외,,,,,,,,,,,,연립다세대,규모3,99.111
2023.08,대도시외,,,,,,,,,,,,연립다세대,규모4,99.115
2023.08,대전,,61.7,80.780,,,,,,,38.0,,,,
2023.08,부산,,58.0,84.532,,,,,,,-892.0,,,,
2023.08,서울,,61.4,85.357,,,,,,,-1020.0,,아파트,규모1,92.669
2023.08,서울,,61.4,85.357,,,,,,,-1020.0,,아파트,규모2,90.961
2023.08,서울,,61.4,85.357,,,,,,,-1020.0,,아파트,규모3,93.303
2023.08,서울,,61.4,85.357,,,,,,,-1020.0,,아파트,규모4,96.666
2023.08,서울,,61.4,85.357,,,,,,,-1020.0,,아파트,규모5,95.674
2023.08,서울,,61.4,85.357,,,,,,,-1020.0,,아파트,규모6,99.972
2023.08,서울,,61.4,85.357,,,,,,,-1020.0,,연립다세대,규모1,97.848
2023.08,서울,,61.4,85.357,,,,,,,-1020.0,,연립다세대,규모2,98.391
2023.08,서울,,61.4,85.357,,,,,,,-1020.0,,연립다세대,규모3,98.341
2023.08,서울,,61.4,85.357,,,,,,,-1020.0,,연립다세대,규모4,99.148
2023.08,세종,,65.5,80.768,,,,,,,-316.0,,,,
2023.08,울산,,59.6,86.643,,,,,,,-776.0,,,,
2023.08,인천,,64.2,88.071,,,,,,,3834.0,,,,
2023.08,전남,,67.1,69.568,,,,,,,,,,,
2023.08,전북,,64.6,72.920,,,,,,,-527.0,,,,
2023.08,제주,,70.1,90.312,,,,,,,-230.0,,,,
2023.08,충남,,66.3,80.403,,,,,,,,,,,
2023.08,충북,,66.3,78.621,,,,,,,,,,,
2023.08,충청,,,,,,,,,,551.0,,,,
2023.08,충청,,,,,,,,,,1219.0,,,,
2023.09,강원,,65.4,74.117,,,,,,,-202.0,,,,
2023.09,경기,,64.5,89.757,,,,,,,1238.0,,,,
2023.09,경남,,62.3,82.987,,,,,,,,,,,
2023.09,경북,,64.4,75.813,,,,,,,,,,,
2023.09,경상,,,,,,,,,,-526.0,,,,
2023.09,경상,,,,,,,,,,-526.0,,,,
2023.09,광역시,,,,,,,,,,,,아파트,규모1,94.915
2023.09,광역시,,,,,,,,,,,,아파트,규모2,91.943
2023.09,광역시,,,,,,,,,,,,아파트,규모3,89.416
2023.09,광역시,,,,,,,,,,,,아파트,규모4,91.083
2023.09,광역시,,,,,,,,,,,,아파트,규모5,92.761
2023.09,광역시,,,,,,,,,,,,아파트,규모6,95.139
2023.09,광역시,,,,,,,,,,,,연립다세대,규모1,99.274
2023.09,광역시,,,,,,,,,,,,연립다세대,규모2,99.161
2023.09,광역시,,,,,,,,,,,,연립다세대,규모3,97.432
2023.09,광역시,,,,,,,,,,,,연립다세대,규모4,98.671
2023.09,광주,,60.6,84.573,,,,,,,-542.0,,,,
2023.09,대구,,60.0,87.743,,,,,,,-230.0,,,,
2023.09,대도시외,,,,,,,,,,,,아파트,규모1,100.519
2023.09,대도시외,,,,,,,,,,,,아파트,규모2,98.308
2023.09,대도시외,,,,,,,,,,,,아파트,규모3,94.975
2023.09,대도시외,,,,,,,,,,,,아파트,규모4,96.072
2023.09,대도시외,,,,,,,,,,,,아파트,규모5,98.615
2023.09,대도시외,,,,,,,,,,,,아파트,규모6,101.318
2023.09,대도시외,,,,,,,,,,,,연립다세대,규모1,99.234
2023.09,대도시외,,,,,,,,,,,,연립다세대,규모2,99.017
2023.09,대도시외,,,,,,,,,,,,연립다세대,규모3,99.118
2023.09,대도시외,,,,,,,,,,,,연립다세대,규모4,99.121
2023.09,대전,,62.3,80.710,,,,,,,-98.0,,,,
2023.09,부산,,58.5,84.520,,,,,,,-961.0,,,,
2023.09,서울,,61.1,85.353,,,,,,,-1370.0,,아파트,규모1,92.898
2023.09,서울,,61.1,85.353,,,,,,,-1370.0,,아파트,규모2,91.435
2023.09,서울,,61.1,85.353,,,,,,,-1370.0,,아파트,규모3,93.832
2023.09,서울,,61.1,85.353,,,,,,,-1370.0,,아파트,규모4,97.023
2023.09,서울,,61.1,85.353,,,,,,,-1370.0,,아파트,규모5,96.081
2023.09,서울,,61.1,85.353,,,,,,,-1370.0,,아파트,규모6,100.315
2023.09,서울,,61.1,85.353,,,,,,,-1370.0,,연립다세대,규모1,97.918
2023.09,서울,,61.1,85.353,,,,,,,-1370.0,,연립다세대,규모2,98.436
2023.09,서울,,61.1,85.353,,,,,,,-1370.0,,연립다세대,규모3,98.381
2023.09,서울,,61.1,85.353,,,,,,,-1370.0,,연립다세대,규모4,99.153
2023.09,세종,,65.0,80.807,,,,,,,-68.0,,,,
2023.09,울산,,60.0,86.627,,,,,,,-262.0,,,,
2023.09,인천,,64.0,88.107,,,,,,,2917.0,,,,
2023.09,전남,,67.0,69.497,,,,,,,,,,,
2023.09,전북,,64.6,72.810,,,,,,,-329.0,,,,
2023.09,제주,,70.0,90.210,,,,,,,-62.0,,,,
2023.09,충남,,66.4,80.330,,,,,,,,,,,
2023.09,충북,,66.4,78.537,,,,,,,,,,,
2023.09,충청,,,,,,,,,,333.0,,,,
2023.09,충청,,,,,,,,,,1108.0,,,,
2023.10,강원,,65.3,74.058,,,,,,,-390.0,,,,
2023.10,경기,,64.6,89.640,,,,,,,3129.0,,,,
2023.10,경남,,62.9,82.880,,,,,,,,,,,
2023.10,경북,,64.9,75.750,,,,,,,,,,,
2023.10,경상,,,,,,,,,,-210.0,,,,
2023.10,경상,,,,,,,,,,-210.0,,,,
2023.10,광역시,,,,,,,,,,,,아파트,규모1,94.965
2023.10,광역시,,,,,,,,,,,,아파트,규모2,92.210
2023.10,광역시,,,,,,,,,,,,아파트,규모3,89.756
2023.10,광역시,,,,,,,,,,,,아파트,규모4,91.465
2023.10,광역시,,,,,,,,,,,,아파트,규모5,92.971
2023.10,광역시,,,,,,,,,,,,아파트,규모6,95.401
2023.10,광역시,,,,,,,,,,,,연립다세대,규모1,99.251
2023.10,광역시,,,,,,,,,,,,연립다세대,규모2,99.146
2023.10,광역시,,,,,,,,,,,,연립다세대,규모3,97.402
2023.10,광역시,,,,,,,,,,,,연립다세대,규모4,98.690
2023.10,광주,,60.6,84.450,,,,,,,-714.0,,,,
2023.10,대구,,60.2,87.828,,,,,,,-71.0,,,,
